filename,img_size,target,xmin,ymin,xmax,ymax,boxes,scores,original_filename,original_size
b9a3865fc_13176_13251.tiff,"(488, 631)",0,149.6625,0.0,323.0665,64.6468,"[149.6625, 0.0, 323.0665, 64.6468]",0.9974,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_1893.tiff,"(488, 631)",0,230.82,91.54,348.58,206.82,"[230.82, 91.54, 348.58, 206.82]",0.9645,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_2524.tiff,"(488, 631)",0,516.1461,0.0,631.0,71.7715,"[516.1461, 0.0, 631.0, 71.7715]",0.9957,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_2524.tiff,"(488, 631)",1,23.5963,46.9415,166.346,179.4758,"[23.5963, 46.9415, 166.346, 179.4758]",0.9834,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_3155.tiff,"(488, 631)",0,0.94663,349.1,152.8,488.0,"[0.94663, 349.1, 152.8, 488.0]",0.9945,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_3155.tiff,"(488, 631)",1,487.64,0.72089,630.17,129.35,"[487.64, 0.72089, 630.17, 129.35]",0.9938,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_3155.tiff,"(488, 631)",2,211.69,249.1,340.45,379.74,"[211.69, 249.1, 340.45, 379.74]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_3155.tiff,"(488, 631)",3,81.063,118.8,200.8,239.45,"[81.063, 118.8, 200.8, 239.45]",0.9907,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_3155.tiff,"(488, 631)",4,0.0,0.0,28.2,62.471,"[0.0, 0.0, 28.2, 62.471]",0.9769,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_3786.tiff,"(488, 631)",0,119.52,332.36,204.18,444.97,"[119.52, 332.36, 204.18, 444.97]",0.9686,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_4417.tiff,"(488, 631)",0,299.1,0.16344,417.09,123.04,"[299.1, 0.16344, 417.09, 123.04]",0.9925,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_4417.tiff,"(488, 631)",1,87.194,8.7663,175.62,114.94,"[87.194, 8.7663, 175.62, 114.94]",0.9879,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_4417.tiff,"(488, 631)",2,376.89,359.08,489.18,484.49,"[376.89, 359.08, 489.18, 484.49]",0.9696,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_4417.tiff,"(488, 631)",3,565.21,24.927,630.61,162.71,"[565.21, 24.927, 630.61, 162.71]",0.9377,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_5048.tiff,"(488, 631)",0,160.8558,295.9446,279.3886,444.5718,"[160.8558, 295.9446, 279.3886, 444.5718]",0.9881,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_5048.tiff,"(488, 631)",1,602.8281,192.4098,631.0,321.8644,"[602.8281, 192.4098, 631.0, 321.8644]",0.9872,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_5048.tiff,"(488, 631)",2,2.0514,34.6063,68.5897,186.5907,"[2.0514, 34.6063, 68.5897, 186.5907]",0.9779,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_5679.tiff,"(488, 631)",0,0.196,162.82,114.01,315.6,"[0.196, 162.82, 114.01, 315.6]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_5679.tiff,"(488, 631)",1,313.74,31.057,469.66,186.14,"[313.74, 31.057, 469.66, 186.14]",0.9933,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_5679.tiff,"(488, 631)",2,201.94,226.32,335.41,384.08,"[201.94, 226.32, 335.41, 384.08]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_631.tiff,"(488, 631)",0,450.96,315.65,583.73,450.37,"[450.96, 315.65, 583.73, 450.37]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_6310.tiff,"(488, 631)",0,220.6254,91.2608,389.7763,283.7195,"[220.6254, 91.2608, 389.7763, 283.7195]",0.9959,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_6310.tiff,"(488, 631)",1,404.8019,339.2482,555.709,485.6215,"[404.8019, 339.2482, 555.709, 485.6215]",0.9955,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_6310.tiff,"(488, 631)",2,256.9256,362.0639,353.5473,481.8622,"[256.9256, 362.0639, 353.5473, 481.8622]",0.9927,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_6941.tiff,"(488, 631)",0,253.0615,5.6732,377.9645,170.2919,"[253.0615, 5.6732, 377.9645, 170.2919]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_7572.tiff,"(488, 631)",0,189.8942,0.0,363.7081,155.8875,"[189.8942, 0.0, 363.7081, 155.8875]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_7572.tiff,"(488, 631)",1,388.7488,67.2903,529.0102,261.1857,"[388.7488, 67.2903, 529.0102, 261.1857]",0.9899,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_7572.tiff,"(488, 631)",2,180.4732,377.1058,318.3419,481.9256,"[180.4732, 377.1058, 318.3419, 481.9256]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_8834.tiff,"(488, 631)",0,373.3986,78.3296,526.4665,249.6414,"[373.3986, 78.3296, 526.4665, 249.6414]",0.9933,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_8834.tiff,"(488, 631)",1,149.2202,259.8738,316.4003,438.4618,"[149.2202, 259.8738, 316.4003, 438.4618]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_8834.tiff,"(488, 631)",2,583.3491,4.5843,630.2585,85.3587,"[583.3491, 4.5843, 630.2585, 85.3587]",0.9014,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_9465.tiff,"(488, 631)",0,578.2,0.0,631.0,51.345,"[578.2, 0.0, 631.0, 51.345]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_9465.tiff,"(488, 631)",1,290.52,244.24,422.46,372.56,"[290.52, 244.24, 422.46, 372.56]",0.9888,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_9465.tiff,"(488, 631)",2,0.39847,4.4063,36.314,89.161,"[0.39847, 4.4063, 36.314, 89.161]",0.9352,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_1262.tiff,"(488, 631)",0,0.6411,270.9266,71.7248,422.8882,"[0.6411, 270.9266, 71.7248, 422.8882]",0.9973,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_1262.tiff,"(488, 631)",1,208.2525,97.9324,381.3518,236.1751,"[208.2525, 97.9324, 381.3518, 236.1751]",0.9926,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_1262.tiff,"(488, 631)",2,475.591,216.1551,581.2379,321.3121,"[475.591, 216.1551, 581.2379, 321.3121]",0.9926,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_1262.tiff,"(488, 631)",3,34.2936,177.5136,188.766,283.2807,"[34.2936, 177.5136, 188.766, 283.2807]",0.9911,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_1893.tiff,"(488, 631)",0,463.7482,402.6111,622.8971,485.0873,"[463.7482, 402.6111, 622.8971, 485.0873]",0.9964,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_1893.tiff,"(488, 631)",1,59.7639,6.9349,219.2672,131.0287,"[59.7639, 6.9349, 219.2672, 131.0287]",0.9685,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_2524.tiff,"(488, 631)",0,179.046,50.8989,333.0399,182.3143,"[179.046, 50.8989, 333.0399, 182.3143]",0.9908,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_2524.tiff,"(488, 631)",1,511.0449,440.0293,628.9848,487.7759,"[511.0449, 440.0293, 628.9848, 487.7759]",0.9354,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_3155.tiff,"(488, 631)",0,470.7,9.2667,611.5,151.0,"[470.7, 9.2667, 611.5, 151.0]",0.981,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_3155.tiff,"(488, 631)",1,239.08,5.9731,410.88,156.51,"[239.08, 5.9731, 410.88, 156.51]",0.9732,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_3155.tiff,"(488, 631)",2,601.12,271.95,631.0,368.24,"[601.12, 271.95, 631.0, 368.24]",0.972,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_3786.tiff,"(488, 631)",0,3.5442,244.4733,105.1219,387.3486,"[3.5442, 244.4733, 105.1219, 387.3486]",0.9962,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_4417.tiff,"(488, 631)",0,252.0516,417.9396,411.1497,485.736,"[252.0516, 417.9396, 411.1497, 485.736]",0.9863,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_4417.tiff,"(488, 631)",1,298.6562,132.5977,425.6189,239.2796,"[298.6562, 132.5977, 425.6189, 239.2796]",0.986,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_4417.tiff,"(488, 631)",2,418.9891,280.0467,567.3846,408.1563,"[418.9891, 280.0467, 567.3846, 408.1563]",0.9855,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_5048.tiff,"(488, 631)",0,172.2285,342.3383,287.4955,464.7325,"[172.2285, 342.3383, 287.4955, 464.7325]",0.9844,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_5048.tiff,"(488, 631)",1,141.9161,64.2433,277.669,219.9381,"[141.9161, 64.2433, 277.669, 219.9381]",0.9824,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_5679.tiff,"(488, 631)",0,138.9516,90.6822,275.7261,230.6981,"[138.9516, 90.6822, 275.7261, 230.6981]",0.992,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_5679.tiff,"(488, 631)",1,522.8876,93.6824,630.344,230.6685,"[522.8876, 93.6824, 630.344, 230.6685]",0.978,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_631.tiff,"(488, 631)",0,340.57,52.635,517.77,215.83,"[340.57, 52.635, 517.77, 215.83]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_631.tiff,"(488, 631)",1,402.06,251.74,549.68,398.67,"[402.06, 251.74, 549.68, 398.67]",0.9923,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_631.tiff,"(488, 631)",2,565.88,270.0,631.0,410.54,"[565.88, 270.0, 631.0, 410.54]",0.9901,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_631.tiff,"(488, 631)",3,494.68,408.62,619.24,485.38,"[494.68, 408.62, 619.24, 485.38]",0.9751,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_6310.tiff,"(488, 631)",0,398.5688,117.7588,572.5917,262.4812,"[398.5688, 117.7588, 572.5917, 262.4812]",0.9903,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_7572.tiff,"(488, 631)",0,561.7815,0.0,631.0,103.7916,"[561.7815, 0.0, 631.0, 103.7916]",0.9948,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_7572.tiff,"(488, 631)",1,185.1042,0.0,315.3488,54.3356,"[185.1042, 0.0, 315.3488, 54.3356]",0.9942,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_8834.tiff,"(488, 631)",0,65.3882,0.867,215.3885,110.5823,"[65.3882, 0.867, 215.3885, 110.5823]",0.9902,b9a3865fc,"(31295, 40429)"
b9a3865fc_13664_9465.tiff,"(488, 631)",0,242.0285,38.3958,413.122,188.7613,"[242.0285, 38.3958, 413.122, 188.7613]",0.9861,b9a3865fc,"(31295, 40429)"
b9a3865fc_14152_1893.tiff,"(488, 631)",0,476.63,0.34475,614.44,65.14,"[476.63, 0.34475, 614.44, 65.14]",0.9913,b9a3865fc,"(31295, 40429)"
b9a3865fc_14152_1893.tiff,"(488, 631)",1,95.962,0.33931,223.46,92.694,"[95.962, 0.33931, 223.46, 92.694]",0.9763,b9a3865fc,"(31295, 40429)"
b9a3865fc_14152_2524.tiff,"(488, 631)",0,515.96,0.0,631.0,60.485,"[515.96, 0.0, 631.0, 60.485]",0.986,b9a3865fc,"(31295, 40429)"
b9a3865fc_14152_4417.tiff,"(488, 631)",0,247.8039,0.0,396.5634,58.9377,"[247.8039, 0.0, 396.5634, 58.9377]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_14152_631.tiff,"(488, 631)",0,501.7887,0.0,631.0,57.9646,"[501.7887, 0.0, 631.0, 57.9646]",0.9973,b9a3865fc,"(31295, 40429)"
b9a3865fc_1952_3155.tiff,"(488, 631)",0,2.0969,0.0,45.656,88.104,"[2.0969, 0.0, 45.656, 88.104]",0.9187,b9a3865fc,"(31295, 40429)"
b9a3865fc_2440_3155.tiff,"(488, 631)",0,372.2749,460.0519,493.9337,488.0,"[372.2749, 460.0519, 493.9337, 488.0]",0.934,b9a3865fc,"(31295, 40429)"
b9a3865fc_3416_15144.tiff,"(488, 631)",0,574.66,16.212,631.0,152.37,"[574.66, 16.212, 631.0, 152.37]",0.9974,b9a3865fc,"(31295, 40429)"
b9a3865fc_3416_15144.tiff,"(488, 631)",1,91.685,0.41529,245.46,76.046,"[91.685, 0.41529, 245.46, 76.046]",0.9822,b9a3865fc,"(31295, 40429)"
b9a3865fc_3416_15775.tiff,"(488, 631)",0,0.3616,1.589,120.1472,146.0732,"[0.3616, 1.589, 120.1472, 146.0732]",0.9936,b9a3865fc,"(31295, 40429)"
b9a3865fc_3416_15775.tiff,"(488, 631)",1,162.5674,117.9749,292.2699,219.3826,"[162.5674, 117.9749, 292.2699, 219.3826]",0.9689,b9a3865fc,"(31295, 40429)"
b9a3865fc_3416_16406.tiff,"(488, 631)",0,214.1353,447.2098,379.3466,487.3821,"[214.1353, 447.2098, 379.3466, 487.3821]",0.9937,b9a3865fc,"(31295, 40429)"
b9a3865fc_3416_18299.tiff,"(488, 631)",0,496.6861,440.5124,626.6927,488.0,"[496.6861, 440.5124, 626.6927, 488.0]",0.9924,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_15144.tiff,"(488, 631)",0,159.0328,411.5621,276.3821,485.9405,"[159.0328, 411.5621, 276.3821, 485.9405]",0.9906,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_15775.tiff,"(488, 631)",0,54.5871,316.6844,242.4167,477.6916,"[54.5871, 316.6844, 242.4167, 477.6916]",0.9956,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_15775.tiff,"(488, 631)",1,418.8635,14.9016,597.3156,181.9919,"[418.8635, 14.9016, 597.3156, 181.9919]",0.9901,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_16406.tiff,"(488, 631)",0,187.111,0.0,380.3918,82.3932,"[187.111, 0.0, 380.3918, 82.3932]",0.9968,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_16406.tiff,"(488, 631)",1,508.9634,128.0361,628.2778,237.0699,"[508.9634, 128.0361, 628.2778, 237.0699]",0.9899,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_17037.tiff,"(488, 631)",0,246.9883,335.7869,430.6867,475.9823,"[246.9883, 335.7869, 430.6867, 475.9823]",0.9951,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_17037.tiff,"(488, 631)",1,3.2983,291.068,107.7418,400.5937,"[3.2983, 291.068, 107.7418, 400.5937]",0.9788,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_18299.tiff,"(488, 631)",0,344.87,201.42,438.69,306.59,"[344.87, 201.42, 438.69, 306.59]",0.9719,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_18299.tiff,"(488, 631)",1,498.58,0.24045,628.36,72.537,"[498.58, 0.24045, 628.36, 72.537]",0.9546,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_18299.tiff,"(488, 631)",2,154.39,456.42,268.13,488.0,"[154.39, 456.42, 268.13, 488.0]",0.9353,b9a3865fc,"(31295, 40429)"
b9a3865fc_3904_18299.tiff,"(488, 631)",3,388.58,45.298,522.99,134.23,"[388.58, 45.298, 522.99, 134.23]",0.9256,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_14513.tiff,"(488, 631)",0,430.65,250.68,578.53,430.47,"[430.65, 250.68, 578.53, 430.47]",0.9789,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_15144.tiff,"(488, 631)",0,172.62,31.99,303.05,163.75,"[172.62, 31.99, 303.05, 163.75]",0.9829,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_15144.tiff,"(488, 631)",1,157.19,0.0,275.05,45.72,"[157.19, 0.0, 275.05, 45.72]",0.9694,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_15775.tiff,"(488, 631)",0,357.76,75.441,558.21,237.32,"[357.76, 75.441, 558.21, 237.32]",0.991,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_16406.tiff,"(488, 631)",0,500.78,162.7,629.76,318.87,"[500.78, 162.7, 629.76, 318.87]",0.9934,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_16406.tiff,"(488, 631)",1,470.65,301.98,568.71,390.13,"[470.65, 301.98, 568.71, 390.13]",0.9797,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_17037.tiff,"(488, 631)",0,484.15,380.98,630.78,484.95,"[484.15, 380.98, 630.78, 484.95]",0.9967,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_17668.tiff,"(488, 631)",0,106.27,363.34,255.06,482.91,"[106.27, 363.34, 255.06, 482.91]",0.9941,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_18299.tiff,"(488, 631)",0,138.9,0.0,331.25,112.45,"[138.9, 0.0, 331.25, 112.45]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_18930.tiff,"(488, 631)",0,5.4379,430.6736,110.4396,488.0,"[5.4379, 430.6736, 110.4396, 488.0]",0.9952,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_18930.tiff,"(488, 631)",1,5.6732,10.8061,162.4641,151.6761,"[5.6732, 10.8061, 162.4641, 151.6761]",0.9913,b9a3865fc,"(31295, 40429)"
b9a3865fc_4392_8834.tiff,"(488, 631)",0,571.12,0.0,630.49,43.534,"[571.12, 0.0, 630.49, 43.534]",0.9211,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_14513.tiff,"(488, 631)",0,558.2685,184.6202,629.789,388.0463,"[558.2685, 184.6202, 629.789, 388.0463]",0.9975,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_15144.tiff,"(488, 631)",0,0.0,176.96,123.2,398.0,"[0.0, 176.96, 123.2, 398.0]",0.9953,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_15144.tiff,"(488, 631)",1,396.41,352.59,499.46,436.65,"[396.41, 352.59, 499.46, 436.65]",0.9443,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_15775.tiff,"(488, 631)",0,184.73,318.87,324.85,450.72,"[184.73, 318.87, 324.85, 450.72]",0.989,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_16406.tiff,"(488, 631)",0,0.48313,435.47,108.56,488.0,"[0.48313, 435.47, 108.56, 488.0]",0.9933,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_16406.tiff,"(488, 631)",1,478.24,106.51,559.1,211.76,"[478.24, 106.51, 559.1, 211.76]",0.9853,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_17037.tiff,"(488, 631)",0,187.2253,251.8958,367.7663,413.2774,"[187.2253, 251.8958, 367.7663, 413.2774]",0.9959,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_17037.tiff,"(488, 631)",1,269.8051,15.4943,430.0023,161.882,"[269.8051, 15.4943, 430.0023, 161.882]",0.9934,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_17037.tiff,"(488, 631)",2,485.223,216.0947,625.1957,390.5663,"[485.223, 216.0947, 625.1957, 390.5663]",0.9934,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_17668.tiff,"(488, 631)",0,413.78,398.72,542.24,486.52,"[413.78, 398.72, 542.24, 486.52]",0.9959,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_17668.tiff,"(488, 631)",1,154.05,324.4,329.04,488.0,"[154.05, 324.4, 329.04, 488.0]",0.9954,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_17668.tiff,"(488, 631)",2,134.32,0.0,231.97,22.728,"[134.32, 0.0, 231.97, 22.728]",0.9779,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_18299.tiff,"(488, 631)",0,93.9929,425.4604,234.2069,488.0,"[93.9929, 425.4604, 234.2069, 488.0]",0.9987,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_18299.tiff,"(488, 631)",1,299.2662,371.7626,459.6365,482.8111,"[299.2662, 371.7626, 459.6365, 482.8111]",0.9953,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_18930.tiff,"(488, 631)",0,431.67,425.54,553.69,488.0,"[431.67, 425.54, 553.69, 488.0]",0.9966,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_18930.tiff,"(488, 631)",1,0.0,0.74213,112.56,97.546,"[0.0, 0.74213, 112.56, 97.546]",0.9966,b9a3865fc,"(31295, 40429)"
b9a3865fc_4880_18930.tiff,"(488, 631)",2,8.9198,455.85,132.42,488.0,"[8.9198, 455.85, 132.42, 488.0]",0.9757,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_13251.tiff,"(488, 631)",0,97.654,311.93,210.77,438.47,"[97.654, 311.93, 210.77, 438.47]",0.9787,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_13251.tiff,"(488, 631)",1,133.87,455.96,252.69,488.0,"[133.87, 455.96, 252.69, 488.0]",0.9733,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_15775.tiff,"(488, 631)",0,597.42,0.0,630.91,100.78,"[597.42, 0.0, 630.91, 100.78]",0.9909,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_16406.tiff,"(488, 631)",0,0.0044836,0.0,128.27,113.62,"[0.0044836, 0.0, 128.27, 113.62]",0.9964,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_16406.tiff,"(488, 631)",1,592.08,30.901,631.0,175.51,"[592.08, 30.901, 631.0, 175.51]",0.9912,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17037.tiff,"(488, 631)",0,0.0,13.1359,114.0597,184.7447,"[0.0, 13.1359, 114.0597, 184.7447]",0.9909,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17037.tiff,"(488, 631)",1,67.3105,312.9377,260.4754,459.7999,"[67.3105, 312.9377, 260.4754, 459.7999]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17037.tiff,"(488, 631)",2,339.8438,190.5629,473.635,316.3263,"[339.8438, 190.5629, 473.635, 316.3263]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17037.tiff,"(488, 631)",3,337.1096,0.0,438.5899,74.3272,"[337.1096, 0.0, 438.5899, 74.3272]",0.9886,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17037.tiff,"(488, 631)",4,147.8913,456.0261,259.9589,488.0,"[147.8913, 456.0261, 259.9589, 488.0]",0.9528,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17668.tiff,"(488, 631)",0,446.03,45.981,616.94,209.79,"[446.03, 45.981, 616.94, 209.79]",0.9885,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17668.tiff,"(488, 631)",1,416.74,0.0,539.89,42.012,"[416.74, 0.0, 539.89, 42.012]",0.9751,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_17668.tiff,"(488, 631)",2,1.6458,457.37,96.399,488.0,"[1.6458, 457.37, 96.399, 488.0]",0.9732,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_18299.tiff,"(488, 631)",0,380.294,142.6203,541.801,308.5324,"[380.294, 142.6203, 541.801, 308.5324]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_18299.tiff,"(488, 631)",1,106.0291,0.0,239.2791,101.2289,"[106.0291, 0.0, 239.2791, 101.2289]",0.9711,b9a3865fc,"(31295, 40429)"
b9a3865fc_5368_18930.tiff,"(488, 631)",0,418.98,1.687,548.91,94.847,"[418.98, 1.687, 548.91, 94.847]",0.9912,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_13251.tiff,"(488, 631)",0,112.9,0.0,280.39,144.33,"[112.9, 0.0, 280.39, 144.33]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_15144.tiff,"(488, 631)",0,1.9255,37.467,150.5,166.76,"[1.9255, 37.467, 150.5, 166.76]",0.9923,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_16406.tiff,"(488, 631)",0,84.2616,416.7716,184.33,486.6553,"[84.2616, 416.7716, 184.33, 486.6553]",0.9416,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_17037.tiff,"(488, 631)",0,118.01,0.0,274.13,112.86,"[118.01, 0.0, 274.13, 112.86]",0.9937,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_17037.tiff,"(488, 631)",1,152.74,456.03,275.36,488.0,"[152.74, 456.03, 275.36, 488.0]",0.986,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_17037.tiff,"(488, 631)",2,604.51,0.91073,631.0,114.97,"[604.51, 0.91073, 631.0, 114.97]",0.9054,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_17668.tiff,"(488, 631)",0,0.0,0.0,125.2898,121.5201,"[0.0, 0.0, 125.2898, 121.5201]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_17668.tiff,"(488, 631)",1,208.625,189.2104,368.1694,370.6096,"[208.625, 189.2104, 368.1694, 370.6096]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_17668.tiff,"(488, 631)",2,61.725,351.8012,205.2782,488.0,"[61.725, 351.8012, 205.2782, 488.0]",0.9942,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_18299.tiff,"(488, 631)",0,443.4436,225.1161,591.7941,419.3194,"[443.4436, 225.1161, 591.7941, 419.3194]",0.9932,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_18299.tiff,"(488, 631)",1,365.4069,60.869,518.1597,232.3921,"[365.4069, 60.869, 518.1597, 232.3921]",0.9926,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_18299.tiff,"(488, 631)",2,68.7062,246.1949,191.1832,353.0557,"[68.7062, 246.1949, 191.1832, 353.0557]",0.9857,b9a3865fc,"(31295, 40429)"
b9a3865fc_5856_18299.tiff,"(488, 631)",3,341.538,0.0,471.4024,76.8851,"[341.538, 0.0, 471.4024, 76.8851]",0.9696,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_13882.tiff,"(488, 631)",0,413.8,63.553,606.57,201.12,"[413.8, 63.553, 606.57, 201.12]",0.9942,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_13882.tiff,"(488, 631)",1,0.91344,0.7332,145.64,140.69,"[0.91344, 0.7332, 145.64, 140.69]",0.9918,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_13882.tiff,"(488, 631)",2,233.96,176.58,331.04,294.77,"[233.96, 176.58, 331.04, 294.77]",0.9741,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_14513.tiff,"(488, 631)",0,99.327,0.0,293.6,156.66,"[99.327, 0.0, 293.6, 156.66]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_14513.tiff,"(488, 631)",1,235.25,266.57,403.91,375.03,"[235.25, 266.57, 403.91, 375.03]",0.9919,b9a3865fc,"(31295, 40429)"
